split,original_dataset_split,video_id,filename,path,qid,question,answer,duration_sec,size_mb,size_bytes,duration_bucket,size_bucket,stratum
test,test,88TLZbT_KkE,88TLZbT_KkE.mp4,/Users/heng/Movies/videos_sampled/88TLZbT_KkE.mp4,v_88TLZbT_KkE_3,are the soldiers outdoors,no,126.246893,8.334007263183594,8738840,mid,mid,duration_mid__size_mid
test,test,8QEG_1GhoEc,8QEG_1GhoEc.mp4,/Users/heng/Movies/videos_sampled/8QEG_1GhoEc.mp4,v_8QEG_1GhoEc_3,is the person in black indoors,no,148.050431,34.127095222473145,35784853,high,high,duration_high__size_high
test,test,8RntjHIwMNo,8RntjHIwMNo.mp4,/Users/heng/Movies/videos_sampled/8RntjHIwMNo.mp4,v_8RntjHIwMNo_6,how many old people are there in the video,1,35.294331,8.224042892456055,8623534,low,mid,duration_low__size_mid
test,test,8_jbsmj5Z9w,8_jbsmj5Z9w.mp4,/Users/heng/Movies/videos_sampled/8_jbsmj5Z9w.mp4,v_8_jbsmj5Z9w_9,what is the color of the pants of a person wearing blue clothes,red,105.000635,8.531923294067383,8946370,mid,mid,duration_mid__size_mid
test,test,8nQGd6hiduA,8nQGd6hiduA.mp4,/Users/heng/Movies/videos_sampled/8nQGd6hiduA.mp4,v_8nQGd6hiduA_3,is the person wearing a hat indoors,no,167.740952,10.260943412780762,10759379,high,mid,duration_high__size_mid
test,test,9-yueOtwiL8,9-yueOtwiL8.mp4,/Users/heng/Movies/videos_sampled/9-yueOtwiL8.mp4,v_9-yueOtwiL8_8,what color does the first player throwing the shot wear,red,230.62059,13.346261024475098,13994569,high,mid,duration_high__size_mid
test,test,92fD8Cy2zL0,92fD8Cy2zL0.mp4,/Users/heng/Movies/videos_sampled/92fD8Cy2zL0.mp4,v_92fD8Cy2zL0_9,what is worn on the manicurist's face,mask,203.685442,7.754046440124512,8130707,high,mid,duration_high__size_mid
test,test,9_zC7CdvYu4,9_zC7CdvYu4.mp4,/Users/heng/Movies/videos_sampled/9_zC7CdvYu4.mp4,v_9_zC7CdvYu4_5,what happens after wearing gray clothes,skiing,91.765261,13.342292785644531,13990408,mid,mid,duration_mid__size_mid
test,test,A7oh6l1AIvs,A7oh6l1AIvs.mp4,/Users/heng/Movies/videos_sampled/A7oh6l1AIvs.mp4,v_A7oh6l1AIvs_3,does the person in red wear necklaces,no,89.141406,3.940831184387207,4132261,mid,low,duration_mid__size_low
test,test,AFtFitXAFks,AFtFitXAFks.mp4,/Users/heng/Movies/videos_sampled/AFtFitXAFks.mp4,v_AFtFitXAFks_4,what is behind the person in gray pants,mirror,154.087619,38.59379005432129,40468522,high,high,duration_high__size_high
test,test,AUPs7Ukfc1I,AUPs7Ukfc1I.mp4,/Users/heng/Movies/videos_sampled/AUPs7Ukfc1I.mp4,v_AUPs7Ukfc1I_9,what is the color of the person's clothes in the video,black,136.277914,4.4513959884643555,4667627,mid,low,duration_mid__size_low
test,test,A_ndiCY-rDc,A_ndiCY-rDc.mp4,/Users/heng/Movies/videos_sampled/A_ndiCY-rDc.mp4,v_A_ndiCY-rDc_4,what is above this person,ceiling,150.140227,28.390189170837402,29769271,high,high,duration_high__size_high
test,test,BSsXKG9dFHI,BSsXKG9dFHI.mp4,/Users/heng/Movies/videos_sampled/BSsXKG9dFHI.mp4,v_BSsXKG9dFHI_1,what is the person with blond hair doing,use treadmill,64.783673,5.654571533203125,5929248,low,low,duration_low__size_low
test,test,Bh8RcPBQjxo,Bh8RcPBQjxo.mp4,/Users/heng/Movies/videos_sampled/Bh8RcPBQjxo.mp4,v_Bh8RcPBQjxo_3,is the person in a helmet indoors,no,10.44898,1.2066965103149414,1265313,low,low,duration_low__size_low
test,test,C1IuvUSmcvA,C1IuvUSmcvA.mp4,/Users/heng/Movies/videos_sampled/C1IuvUSmcvA.mp4,v_C1IuvUSmcvA_9,what is the color of the person's clothes in the video,red,238.515374,36.648972511291504,38429233,high,high,duration_high__size_high
test,test,CFBmZ1g16H8,CFBmZ1g16H8.mp4,/Users/heng/Movies/videos_sampled/CFBmZ1g16H8.mp4,v_CFBmZ1g16H8_3,is the person in the video indoors,no,93.320998,6.145389556884766,6443908,mid,low,duration_mid__size_low
test,test,CL6TbOgnLzA,CL6TbOgnLzA.mp4,/Users/heng/Movies/videos_sampled/CL6TbOgnLzA.mp4,v_CL6TbOgnLzA_1,what are the people wearing red caps in the video,water polo,207.516735,32.37849712371826,33951315,high,high,duration_high__size_high
test,test,DDh5-FjIegY,DDh5-FjIegY.mp4,/Users/heng/Movies/videos_sampled/DDh5-FjIegY.mp4,v_DDh5-FjIegY_8,is the referee wearing a blue coat,yes,26.377868,12.448816299438477,13053530,low,mid,duration_low__size_mid
test,test,DWsO49YhWUI,DWsO49YhWUI.mp4,/Users/heng/Movies/videos_sampled/DWsO49YhWUI.mp4,v_DWsO49YhWUI_8,is it the same person wearing the floral clothes and wearing the grey clothes,yes,64.017415,12.92725944519043,13555214,low,mid,duration_low__size_mid
test,test,DinaQYSgbtg,DinaQYSgbtg.mp4,/Users/heng/Movies/videos_sampled/DinaQYSgbtg.mp4,v_DinaQYSgbtg_1,what is the person in the video doing,dishwashing,56.656689,2.2546892166137695,2364213,low,low,duration_low__size_low
test,test,DmAOCYuMgtE,DmAOCYuMgtE.mp4,/Users/heng/Movies/videos_sampled/DmAOCYuMgtE.mp4,v_DmAOCYuMgtE_4,what is behind the people in green clothes,people,101.96,40.068260192871094,42014616,mid,high,duration_mid__size_high
test,test,DxhdDYQkQU8,DxhdDYQkQU8.mp4,/Users/heng/Movies/videos_sampled/DxhdDYQkQU8.mp4,v_DxhdDYQkQU8_7,how many people are skateboarding,1,53.638095,21.242605209350586,22274486,low,high,duration_low__size_high
test,test,EIibo7aTpys,EIibo7aTpys.mp4,/Users/heng/Movies/videos_sampled/EIibo7aTpys.mp4,v_EIibo7aTpys_6,what is worn on the hands of a person in red,boxing glove,170.805986,57.75578022003174,60561325,high,high,duration_high__size_high
test,test,EYIYohKR0Qo,EYIYohKR0Qo.mp4,/Users/heng/Movies/videos_sampled/EYIYohKR0Qo.mp4,v_EYIYohKR0Qo_9,what color are the pants of the person in white clothes,pink,108.530068,15.120641708374023,15855142,mid,mid,duration_mid__size_mid
test,test,El4QfhJ6RvE,El4QfhJ6RvE.mp4,/Users/heng/Movies/videos_sampled/El4QfhJ6RvE.mp4,v_El4QfhJ6RvE_10,is the activity in the video dangerous,yes,11.145578,0.35125732421875,368320,low,low,duration_low__size_low
test,test,EvJqfGXb5Fo,EvJqfGXb5Fo.mp4,/Users/heng/Movies/videos_sampled/EvJqfGXb5Fo.mp4,v_EvJqfGXb5Fo_6,why do they want to sweep the leaves,lawn is not clean,158.127891,6.430055618286133,6742402,high,low,duration_high__size_low
test,test,EwYgRPVDQWQ,EwYgRPVDQWQ.mp4,/Users/heng/Movies/videos_sampled/EwYgRPVDQWQ.mp4,v_EwYgRPVDQWQ_3,does the person in black cut the fruit indoors,no,122.16,15.01567268371582,15745074,mid,mid,duration_mid__size_mid
test,test,Fky1ioAUt38,Fky1ioAUt38.mp4,/Users/heng/Movies/videos_sampled/Fky1ioAUt38.mp4,v_Fky1ioAUt38_1,what is the person in the video doing,clean,54.056054,4.333388328552246,4543887,low,low,duration_low__size_low
test,test,GbykXyc8LA8,GbykXyc8LA8.mp4,/Users/heng/Movies/videos_sampled/GbykXyc8LA8.mp4,v_GbykXyc8LA8_10,what is the safety factor of the navel in the video,dangerous,59.837823,13.331320762634277,13978903,low,mid,duration_low__size_mid
test,test,H80bs53Arrw,H80bs53Arrw.mp4,/Users/heng/Movies/videos_sampled/H80bs53Arrw.mp4,v_H80bs53Arrw_8,what is the gender of the person in white clothes,female,126.780952,14.929332733154297,15654540,mid,mid,duration_mid__size_mid
test,test,HZ0tf9Cp340,HZ0tf9Cp340.mp4,/Users/heng/Movies/videos_sampled/HZ0tf9Cp340.mp4,v_HZ0tf9Cp340_6,why does the man in light blue wear a circle,throw farther,155.411156,18.0878324508667,18966467,high,mid,duration_high__size_mid
test,test,HdZjxdQhtZo,HdZjxdQhtZo.mp4,/Users/heng/Movies/videos_sampled/HdZjxdQhtZo.mp4,v_HdZjxdQhtZo_4,what is in front of the person in suit,table,157.965351,38.70439624786377,40584501,high,high,duration_high__size_high
test,test,HguqDEvSN68,HguqDEvSN68.mp4,/Users/heng/Movies/videos_sampled/HguqDEvSN68.mp4,v_HguqDEvSN68_4,what is the top of all the people in the video,ceiling,32.043537,2.3756275177001953,2491026,low,low,duration_low__size_low
test,test,Hn3-SRXssY4,Hn3-SRXssY4.mp4,/Users/heng/Movies/videos_sampled/Hn3-SRXssY4.mp4,v_Hn3-SRXssY4_6,why does the man in white sportswear run before they jump,jump high,213.043084,22.755112648010254,23860465,high,high,duration_high__size_high
test,test,IeTMYNbQSp0,IeTMYNbQSp0.mp4,/Users/heng/Movies/videos_sampled/IeTMYNbQSp0.mp4,v_IeTMYNbQSp0_8,how many people are there in the video,1,19.136,0.7564277648925781,793172,low,low,duration_low__size_low
test,test,J1fcLhB-Slg,J1fcLhB-Slg.mp4,/Users/heng/Movies/videos_sampled/J1fcLhB-Slg.mp4,v_J1fcLhB-Slg_10,what is the relationship between people wearing white short sleeves and people wearing red hats,friend,31.602358,1.0959854125976562,1149224,low,low,duration_low__size_low
test,test,J2gGPC98yec,J2gGPC98yec.mp4,/Users/heng/Movies/videos_sampled/J2gGPC98yec.mp4,v_J2gGPC98yec_4,what is on the left of the person in orange,referee,21.849977,1.1159019470214844,1170108,low,low,duration_low__size_low
test,test,J8pZtBhpqMI,J8pZtBhpqMI.mp4,/Users/heng/Movies/videos_sampled/J8pZtBhpqMI.mp4,v_J8pZtBhpqMI_6,what color is the kid's clothes,white,81.502041,5.889708518981934,6175807,mid,low,duration_mid__size_low
test,test,Jd6dM5p91M4,Jd6dM5p91M4.mp4,/Users/heng/Movies/videos_sampled/Jd6dM5p91M4.mp4,v_Jd6dM5p91M4_9,how many people are there on the shore at the beginning of the video,4,194.76898,21.92136001586914,22986212,high,high,duration_high__size_high
test,test,K7f0co9akMI,K7f0co9akMI.mp4,/Users/heng/Movies/videos_sampled/K7f0co9akMI.mp4,v_K7f0co9akMI_10,how difficult is playing volleyball,simple,80.944762,11.09178638458252,11630581,mid,mid,duration_mid__size_mid
test,test,KzogfJrOqJE,KzogfJrOqJE.mp4,/Users/heng/Movies/videos_sampled/KzogfJrOqJE.mp4,v_KzogfJrOqJE_3,is the person in the black clothes washing in the room,no,222.586485,6.468088150024414,6782282,high,low,duration_high__size_low
test,test,L21zcZlFfIY,L21zcZlFfIY.mp4,/Users/heng/Movies/videos_sampled/L21zcZlFfIY.mp4,v_L21zcZlFfIY_9,what color is the hair of the person in the grey coat,black,201.758186,18.685080528259277,19592727,high,mid,duration_high__size_mid
test,test,LAicExwwM54,LAicExwwM54.mp4,/Users/heng/Movies/videos_sampled/LAicExwwM54.mp4,v_LAicExwwM54_9,what color is the hair of the person in blue clothes,brown,212.810884,50.79073238372803,53257943,high,high,duration_high__size_high
test,test,LCLDhKiMAPA,LCLDhKiMAPA.mp4,/Users/heng/Movies/videos_sampled/LCLDhKiMAPA.mp4,v_LCLDhKiMAPA_5,what happened to the coin on the table before the second goal,fall down,215.22576,26.351059913635254,27631089,high,high,duration_high__size_high
test,test,LDIemY9nO-4,LDIemY9nO-4.mp4,/Users/heng/Movies/videos_sampled/LDIemY9nO-4.mp4,v_LDIemY9nO-4_2,are the people in the video drifting outdoors ,yes,132.702041,34.747496604919434,36435391,mid,high,duration_mid__size_high
test,test,LYqfB7HsQwQ,LYqfB7HsQwQ.mp4,/Users/heng/Movies/videos_sampled/LYqfB7HsQwQ.mp4,v_LYqfB7HsQwQ_10,how many people are there in the video,1,78.901406,5.2793169021606445,5535765,mid,low,duration_mid__size_low
test,test,MT852hP9wVk,MT852hP9wVk.mp4,/Users/heng/Movies/videos_sampled/MT852hP9wVk.mp4,v_MT852hP9wVk_4,what is in front of the person in black clothes,wood,91.95102,7.09904670715332,7443890,mid,low,duration_mid__size_low
test,test,MVxXCu4zxSM,MVxXCu4zxSM.mp4,/Users/heng/Movies/videos_sampled/MVxXCu4zxSM.mp4,v_MVxXCu4zxSM_10,what is the hairstyle of a person wearing short sleeves,curly hair,87.957188,1.998575210571289,2095658,mid,low,duration_mid__size_low
test,test,MXDeLfF5rok,MXDeLfF5rok.mp4,/Users/heng/Movies/videos_sampled/MXDeLfF5rok.mp4,v_MXDeLfF5rok_7,what color is the speedboat,black,98.597732,20.468039512634277,21462295,mid,high,duration_mid__size_high
test,test,MaJlWFemO68,MaJlWFemO68.mp4,/Users/heng/Movies/videos_sampled/MaJlWFemO68.mp4,v_MaJlWFemO68_10,which hand of the person in the video is holding a comb,right,15.673469,0.3269166946411133,342797,low,low,duration_low__size_low
test,test,MwQTeFD0OKQ,MwQTeFD0OKQ.mp4,/Users/heng/Movies/videos_sampled/MwQTeFD0OKQ.mp4,v_MwQTeFD0OKQ_8,why do they want to lift weights,match,231.804807,14.876782417297363,15599437,high,mid,duration_high__size_mid
test,test,NBXH7A2EO7Q,NBXH7A2EO7Q.mp4,/Users/heng/Movies/videos_sampled/NBXH7A2EO7Q.mp4,v_NBXH7A2EO7Q_1,what is the person in the video doing,assemble bicycle,100.240544,8.297699928283691,8700769,mid,mid,duration_mid__size_mid
test,test,NIJTz15ikgA,NIJTz15ikgA.mp4,/Users/heng/Movies/videos_sampled/NIJTz15ikgA.mp4,v_NIJTz15ikgA_3,is the person in white wearing a hat,no,136.417234,19.54001522064209,20489191,mid,mid,duration_mid__size_mid
test,test,Oa26_SgrY8w,Oa26_SgrY8w.mp4,/Users/heng/Movies/videos_sampled/Oa26_SgrY8w.mp4,v_Oa26_SgrY8w_4,what is in front of the person in purple clothes,curling,129.033288,4.076019287109375,4274016,mid,low,duration_mid__size_low
test,test,OsrRpGbIpKA,OsrRpGbIpKA.mp4,/Users/heng/Movies/videos_sampled/OsrRpGbIpKA.mp4,v_OsrRpGbIpKA_2,is the person wearing a white coat in the room with wallpaper,yes,183.344762,30.904654502868652,32405879,high,high,duration_high__size_high
test,test,PvB98KAatK8,PvB98KAatK8.mp4,/Users/heng/Movies/videos_sampled/PvB98KAatK8.mp4,v_PvB98KAatK8_2,is the person wearing a purple vest in the outdoor water skiing,yes,204.96254,21.28105068206787,22314799,high,high,duration_high__size_high
test,test,Q8iXOTXdy2Y,Q8iXOTXdy2Y.mp4,/Users/heng/Movies/videos_sampled/Q8iXOTXdy2Y.mp4,v_Q8iXOTXdy2Y_1,what are the people wearing light blue vests doing,shot put,137.949751,20.613587379455566,21614913,mid,high,duration_mid__size_high
test,test,QHn9KyE-zZo,QHn9KyE-zZo.mp4,/Users/heng/Movies/videos_sampled/QHn9KyE-zZo.mp4,v_QHn9KyE-zZo_10,when is the video been taken,day,196.301497,102.9727373123169,107974741,high,high,duration_high__size_high
test,test,QOMvNgo6CQ4,QOMvNgo6CQ4.mp4,/Users/heng/Movies/videos_sampled/QOMvNgo6CQ4.mp4,v_QOMvNgo6CQ4_6,what is the gender of the person in a yellow tshirt,male,47.043628,3.155385971069336,3308662,low,low,duration_low__size_low
test,test,QTPz2j16KFk,QTPz2j16KFk.mp4,/Users/heng/Movies/videos_sampled/QTPz2j16KFk.mp4,v_QTPz2j16KFk_4,what is the front of the person wearing black long sleeves,magic cube,95.271474,20.522146224975586,21519030,mid,high,duration_mid__size_high
test,test,QXAs-KJj7K8,QXAs-KJj7K8.mp4,/Users/heng/Movies/videos_sampled/QXAs-KJj7K8.mp4,v_QXAs-KJj7K8_1,what is the person in white doing,croquet,126.107574,6.283246040344238,6588461,mid,low,duration_mid__size_low
test,test,Qnr73D2zIjU,Qnr73D2zIjU.mp4,/Users/heng/Movies/videos_sampled/Qnr73D2zIjU.mp4,v_Qnr73D2zIjU_7,what is the shape of the bull ring in the video,circular,62.600998,2.3482789993286133,2462349,low,low,duration_low__size_low
test,test,QoTM5tmcJeI,QoTM5tmcJeI.mp4,/Users/heng/Movies/videos_sampled/QoTM5tmcJeI.mp4,v_QoTM5tmcJeI_6,why does the man in white shirts take up football,serve,31.091519,4.458500862121582,4675077,low,low,duration_low__size_low
test,test,R3HC-IAZVZg,R3HC-IAZVZg.mp4,/Users/heng/Movies/videos_sampled/R3HC-IAZVZg.mp4,v_R3HC-IAZVZg_9,what color is the hair of the person in black pants,black,119.884626,4.861011505126953,5097140,mid,low,duration_mid__size_low
test,test,RG98kemBdyg,RG98kemBdyg.mp4,/Users/heng/Movies/videos_sampled/RG98kemBdyg.mp4,v_RG98kemBdyg_1,what is the person in white pants doing,blow sax,31.021859,3.381070137023926,3545309,low,low,duration_low__size_low
test,test,RHb_nF11Scc,RHb_nF11Scc.mp4,/Users/heng/Movies/videos_sampled/RHb_nF11Scc.mp4,v_RHb_nF11Scc_9,what is the gender of the person in black clothes,male,30.528,0.9900598526000977,1038153,low,low,duration_low__size_low
test,test,RN2QwhcAsUY,RN2QwhcAsUY.mp4,/Users/heng/Movies/videos_sampled/RN2QwhcAsUY.mp4,v_RN2QwhcAsUY_7,how many dogs are there,1,121.254603,4.9167280197143555,5155563,mid,low,duration_mid__size_low
test,test,ROMy00dG8Ds,ROMy00dG8Ds.mp4,/Users/heng/Movies/videos_sampled/ROMy00dG8Ds.mp4,v_ROMy00dG8Ds_10,why do they walk the cat for walking the dog,let them exercise,222.005986,64.20394897460938,67322720,high,high,duration_high__size_high
test,test,RzMKERQ9vOU,RzMKERQ9vOU.mp4,/Users/heng/Movies/videos_sampled/RzMKERQ9vOU.mp4,v_RzMKERQ9vOU_9,what does the person sitting on the floor wear on his left hand,hand ring,157.013333,5.836854934692383,6120386,high,low,duration_high__size_low
test,test,S-DOW63629o,S-DOW63629o.mp4,/Users/heng/Movies/videos_sampled/S-DOW63629o.mp4,v_S-DOW63629o_8,what is the gender of the sitting person,male,84.427755,30.631566047668457,32119525,mid,high,duration_mid__size_high
test,test,S_1_ZSMxRfg,S_1_ZSMxRfg.mp4,/Users/heng/Movies/videos_sampled/S_1_ZSMxRfg.mp4,v_S_1_ZSMxRfg_8,how many cooker are there in the video,1,212.741224,18.95545768737793,19876238,high,mid,duration_high__size_mid
test,test,SipyRTPgdfY,SipyRTPgdfY.mp4,/Users/heng/Movies/videos_sampled/SipyRTPgdfY.mp4,v_SipyRTPgdfY_3,is the person in the video outdoors,no,22.244717,3.1448593139648438,3297624,low,low,duration_low__size_low
test,test,SndKvA_2DcE,SndKvA_2DcE.mp4,/Users/heng/Movies/videos_sampled/SndKvA_2DcE.mp4,v_SndKvA_2DcE_10,how dangerous is the activity of boating,safer,162.470023,80.99592590332031,84930384,high,high,duration_high__size_high
test,test,SvYeqLg4dQU,SvYeqLg4dQU.mp4,/Users/heng/Movies/videos_sampled/SvYeqLg4dQU.mp4,v_SvYeqLg4dQU_9,what is the gender of the person in gray clothes,male,113.824218,8.214284896850586,8613302,mid,mid,duration_mid__size_mid
test,test,T7kOKW76EsA,T7kOKW76EsA.mp4,/Users/heng/Movies/videos_sampled/T7kOKW76EsA.mp4,v_T7kOKW76EsA_7,how many people are there in the video,1,103.584218,5.148146629333496,5398223,mid,low,duration_mid__size_low
test,test,TIAAUayALPI,TIAAUayALPI.mp4,/Users/heng/Movies/videos_sampled/TIAAUayALPI.mp4,v_TIAAUayALPI_9,what does the man in black wear in his right hand,hand ring,212.880544,37.204379081726074,39011619,high,high,duration_high__size_high
test,test,Tsht1n005fI,Tsht1n005fI.mp4,/Users/heng/Movies/videos_sampled/Tsht1n005fI.mp4,v_Tsht1n005fI_3,does the person in red clothes wear white pants,no,102.841179,4.153000831604004,4354737,mid,low,duration_mid__size_low
test,test,TxgvL4ZJZbo,TxgvL4ZJZbo.mp4,/Users/heng/Movies/videos_sampled/TxgvL4ZJZbo.mp4,v_TxgvL4ZJZbo_9,how many people are there in the video,1,10.26322,4.45241641998291,4668697,low,low,duration_low__size_low
test,test,U9Dcet1qdRE,U9Dcet1qdRE.mp4,/Users/heng/Movies/videos_sampled/U9Dcet1qdRE.mp4,v_U9Dcet1qdRE_8,what kind of pants does the person in red clothes wear,trousers,29.350023,7.073984146118164,7417610,low,low,duration_low__size_low
test,test,UL_3QfD3ERM,UL_3QfD3ERM.mp4,/Users/heng/Movies/videos_sampled/UL_3QfD3ERM.mp4,v_UL_3QfD3ERM_4,what is in front of the audience,training ground,85.452034,21.882080078125,22945024,mid,high,duration_mid__size_high
test,test,V--Xz2FtJXA,V--Xz2FtJXA.mp4,/Users/heng/Movies/videos_sampled/V--Xz2FtJXA.mp4,v_V--Xz2FtJXA_6,where is the place in the video,barbershop,199.62195,15.50405502319336,16257180,high,mid,duration_high__size_mid
test,test,V9_mEvC24nk,V9_mEvC24nk.mp4,/Users/heng/Movies/videos_sampled/V9_mEvC24nk.mp4,v_V9_mEvC24nk_4,what is under the foot of the 26th player,grassland,152.671202,8.372130393981934,8778815,high,mid,duration_high__size_mid
test,test,Vn4wrgBpgP8,Vn4wrgBpgP8.mp4,/Users/heng/Movies/videos_sampled/Vn4wrgBpgP8.mp4,v_Vn4wrgBpgP8_1,what is the man in black doing,powder,69.172245,27.497111320495605,28832811,low,high,duration_low__size_high
test,test,VxoBV76IkLM,VxoBV76IkLM.mp4,/Users/heng/Movies/videos_sampled/VxoBV76IkLM.mp4,v_VxoBV76IkLM_9,what kind of pants does the person in black clothes wear,pants,112.47746,10.907371520996094,11437208,mid,mid,duration_mid__size_mid
test,test,W6JJ1L_EEBY,W6JJ1L_EEBY.mp4,/Users/heng/Movies/videos_sampled/W6JJ1L_EEBY.mp4,v_W6JJ1L_EEBY_2,is the person in white clothes playing outdoors,yes,99.567166,11.808507919311523,12382118,mid,mid,duration_mid__size_mid
test,test,WPrlU-Im5Ko,WPrlU-Im5Ko.mp4,/Users/heng/Movies/videos_sampled/WPrlU-Im5Ko.mp4,v_WPrlU-Im5Ko_3,is dai meitong's man wearing short hair,no,85.867392,2.7578859329223633,2891853,mid,low,duration_mid__size_low
test,test,WU4ISFy651Y,WU4ISFy651Y.mp4,/Users/heng/Movies/videos_sampled/WU4ISFy651Y.mp4,v_WU4ISFy651Y_10,how difficult ismaking biscuits,commonly,156.757914,5.059991836547852,5305786,high,low,duration_high__size_low
test,test,Wyr2o0lsSTU,Wyr2o0lsSTU.mp4,/Users/heng/Movies/videos_sampled/Wyr2o0lsSTU.mp4,v_Wyr2o0lsSTU_4,what is the right side of the person wearing the flower dress,grassland,48.878005,1.99322509765625,2090048,low,low,duration_low__size_low
test,test,Xjw9vUwILOE,Xjw9vUwILOE.mp4,/Users/heng/Movies/videos_sampled/Xjw9vUwILOE.mp4,v_Xjw9vUwILOE_8,how many are there in the game,1,102.910839,15.939361572265625,16713632,mid,mid,duration_mid__size_mid
test,test,Z86tpjRaiK8,Z86tpjRaiK8.mp4,/Users/heng/Movies/videos_sampled/Z86tpjRaiK8.mp4,v_Z86tpjRaiK8_5,what happens when the man on the left stab him in the video,block,119.149711,22.340347290039062,23425552,mid,high,duration_mid__size_high
test,test,ZFJkIiqOErk,ZFJkIiqOErk.mp4,/Users/heng/Movies/videos_sampled/ZFJkIiqOErk.mp4,v_ZFJkIiqOErk_3,is the person in orange clothes outdoors,no,124.133878,5.648500442504883,5922882,mid,low,duration_mid__size_low
test,test,Z_hwYD3_lBY,Z_hwYD3_lBY.mp4,/Users/heng/Movies/videos_sampled/Z_hwYD3_lBY.mp4,v_Z_hwYD3_lBY_7,how many people are there in the video,1,184.691519,11.433469772338867,11988862,high,mid,duration_high__size_mid
test,test,ZefWc2tgltY,ZefWc2tgltY.mp4,/Users/heng/Movies/videos_sampled/ZefWc2tgltY.mp4,v_ZefWc2tgltY_7,what color is the shirt of a person wearing a black jacket,white,102.051701,8.072025299072266,8464132,mid,mid,duration_mid__size_mid
test,test,ZlwkO1oFBHw,ZlwkO1oFBHw.mp4,/Users/heng/Movies/videos_sampled/ZlwkO1oFBHw.mp4,v_ZlwkO1oFBHw_1,what is the person in green clothes doing,play basketball,140.968345,25.271339416503906,26498920,mid,high,duration_mid__size_high
test,test,Zxi0V2pBPlA,Zxi0V2pBPlA.mp4,/Users/heng/Movies/videos_sampled/Zxi0V2pBPlA.mp4,v_Zxi0V2pBPlA_10,how easy is it to remove hair,commonly,122.415601,17.663061141967773,18521062,mid,mid,duration_mid__size_mid
test,test,a0Zlu4AvdnI,a0Zlu4AvdnI.mp4,/Users/heng/Movies/videos_sampled/a0Zlu4AvdnI.mp4,v_a0Zlu4AvdnI_8,what is the gender of the person weeding,male,52.221678,5.781421661376953,6062260,low,low,duration_low__size_low
test,test,aS0wGPhD48o,aS0wGPhD48o.mp4,/Users/heng/Movies/videos_sampled/aS0wGPhD48o.mp4,v_aS0wGPhD48o_2,does the person in the video have a coat of armor,yes,79.969524,22.35390567779541,23439769,mid,high,duration_mid__size_high
test,test,arnKDX_ToxE,arnKDX_ToxE.mp4,/Users/heng/Movies/videos_sampled/arnKDX_ToxE.mp4,v_arnKDX_ToxE_10,how dangerous is the treadmill in the video,safer,133.05034,69.35758876800537,72726703,mid,high,duration_mid__size_high
test,test,bDwGZOk7njI,bDwGZOk7njI.mp4,/Users/heng/Movies/videos_sampled/bDwGZOk7njI.mp4,v_bDwGZOk7njI_3,is the adult in the video indoors,no,59.605624,3.430410385131836,3597046,low,low,duration_low__size_low
test,test,bEcSrzeCGyA,bEcSrzeCGyA.mp4,/Users/heng/Movies/videos_sampled/bEcSrzeCGyA.mp4,v_bEcSrzeCGyA_7,how many people are there in the video,2,237.238277,17.02099895477295,17847811,high,mid,duration_high__size_mid
test,test,bnQVFmXUx_U,bnQVFmXUx_U.mp4,/Users/heng/Movies/videos_sampled/bnQVFmXUx_U.mp4,v_bnQVFmXUx_U_10,how easy is it to wipe shoes in the video,simpler,131.006984,42.53356075286865,44599671,mid,high,duration_mid__size_high
test,test,dQR6VEemP24,dQR6VEemP24.mp4,/Users/heng/Movies/videos_sampled/dQR6VEemP24.mp4,v_dQR6VEemP24_7,how many dogs are there in the bath,1,54.102494,5.395715713500977,5657818,low,low,duration_low__size_low
test,test,dZyb8t-4ATQ,dZyb8t-4ATQ.mp4,/Users/heng/Movies/videos_sampled/dZyb8t-4ATQ.mp4,v_dZyb8t-4ATQ_6,why do they want to measure the length,reduce waste,26.470748,1.890120506286621,1981935,low,low,duration_low__size_low
test,test,ddLFSNa3ci0,ddLFSNa3ci0.mp4,/Users/heng/Movies/videos_sampled/ddLFSNa3ci0.mp4,v_ddLFSNa3ci0_7,what kind of clothes does the person in the video wear,shirt,158.220771,64.35747623443604,67483705,high,high,duration_high__size_high
test,test,f11zga3X2L4,f11zga3X2L4.mp4,/Users/heng/Movies/videos_sampled/f11zga3X2L4.mp4,v_f11zga3X2L4_7,what is the relationship between people who shoot,partner,132.725261,23.96073818206787,25124655,mid,high,duration_mid__size_high
test,test,fWVUEOVUzS4,fWVUEOVUzS4.mp4,/Users/heng/Movies/videos_sampled/fWVUEOVUzS4.mp4,v_fWVUEOVUzS4_9,what color are the clothes of the person with red pants,red,149.350748,6.141797065734863,6440141,high,low,duration_high__size_low
test,test,gXffXyAkcHM,gXffXyAkcHM.mp4,/Users/heng/Movies/videos_sampled/gXffXyAkcHM.mp4,v_gXffXyAkcHM_6,why does the man in the video show the drawings,understand,13.467574,0.6049776077270508,634365,low,low,duration_low__size_low
test,test,hzpFVURhKwo,hzpFVURhKwo.mp4,/Users/heng/Movies/videos_sampled/hzpFVURhKwo.mp4,v_hzpFVURhKwo_7,how many people are putting on wallpaper,2,138.948209,3.266402244567871,3425071,mid,low,duration_mid__size_low
